school_id,school_name,street_address,city,state,zip_code,phone,county,total_students_listing,grades_listing,detail_href,source_url
062513003726,elihu beard elementary,915 Bowen Ave.,Modesto,CA,95350,(209)574-1942,Stanislaus County,467,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=182&ID=062513003726,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=182&ID=062513003726
061722002176,elim elementary,7807 North Lander Ave.,Hilmar,CA,95324,(209)667-1082,Merced County,437,3-5,school_detail.asp?Search=1&State=06&SchoolPageNum=182&ID=061722002176,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=182&ID=061722002176
069102711052,elinor lincoln hickey jr./sr. high,PO Box 269003,Sacramento,CA,95826,(916)228-2074,Sacramento County,136,7-12,school_detail.asp?Search=1&State=06&SchoolPageNum=182&ID=069102711052,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=182&ID=069102711052
061518001910,eliot elementary,475 Old Gilroy St.,Gilroy,CA,95020,(669)205-4300,Santa Clara County,481,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=182&ID=061518001910,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=182&ID=061518001910
060220714250,elite academic academy - lucerne,43414 Business Park Dr.,Temecula,CA,92590,(866)354-8302,Riverside County,"1,070",KG-12,school_detail.asp?Search=1&State=06&SchoolPageNum=182&ID=060220714250,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=182&ID=060220714250
060228814348,elite academic academy - mountain empire,43414 Business Park Dr.,Temecula,CA,92590,(866)354-8302,Riverside County,979,KG-12,school_detail.asp?Search=1&State=06&SchoolPageNum=182&ID=060228814348,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=182&ID=060228814348
061623010628,elite academy,230 Jamacha Blvd.,El Cajon,CA,92019,(619)588-3545,San Diego County,34,9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=182&ID=061623010628,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=182&ID=061623010628
060248514376,elite public,100 Whitney Ave.,Vallejo,CA,94589,(707)652-3142,Solano County,612,KG-12,school_detail.asp?Search=1&State=06&SchoolPageNum=182&ID=060248514376,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=182&ID=060248514376
061233003668,elitha donner elementary,9461 Soaring Oaks Dr.,Elk Grove,CA,95758,(916)683-3073,Sacramento County,706,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=182&ID=061233003668,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=182&ID=061233003668
062271002983,elizabeth learning center,4811 Elizabeth St.,Cudahy,CA,90201,(323)271-3600,Los Angeles County,"1,257",KG-12,school_detail.asp?Search=1&State=06&SchoolPageNum=182&ID=062271002983,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=182&ID=062271002983
061233012284,elizabeth pinkerton middle,8365 Whitelock Pkwy.,Elk Grove,CA,95757,(916)683-7680,Sacramento County,"1,136",7-8,school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=061233012284,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=061233012284
063237009427,elizabeth t. hughbanks elementary,2241 North Apple Ave.,Rialto,CA,92377,(909)820-7970,San Bernardino County,436,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=063237009427,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=063237009427
061455004484,elizabeth terronez middle,2300 South Willow,Fresno,CA,93725,(559)253-6570,Fresno County,659,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=061455004484,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=061455004484
063867001828,elizabeth ustach middle,2701 Kodiak Dr.,Modesto,CA,95355,(209)552-3000,Stanislaus County,"1,016",6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=063867001828,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=063867001828
063807006440,elk creek elementary,3430 County Road 309,Elk Creek,CA,95939,(530)968-5288,Glenn County,34,KG-8,school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=063807006440,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=063807006440
063807006441,elk creek high,3430 County Rd. 309,Elk Creek,CA,95939,(530)968-5361,Glenn County,21,9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=063807006441,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=063807006441
061233008275,elk grove charter,10065 Atkins Dr.,Elk Grove,CA,95757,(916)714-1653,Sacramento County,262,7-12,school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=061233008275,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=061233008275
061233001397,elk grove elementary,9373 Crowell Dr.,Elk Grove,CA,95624,(916)686-3766,Sacramento County,839,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=061233001397,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=061233001397
061233001398,elk grove high,9800 Elk Grove-Florin Rd.,Elk Grove,CA,95624,(916)686-7741,Sacramento County,"1,684",9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=061233001398,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=061233001398
061236001415,elk hills elementary,PO Box 129,Tupman,CA,93276,(661)765-7431,Kern County,159,KG-8,school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=061236001415,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=061236001415
062223007743,elkhorn,10505 North Davis Rd.,Stockton,CA,95209,(209)953-8312,San Joaquin County,263,4-8,school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=062223007743,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=062223007743
062759004143,elkhorn elementary,2235 Elkhorn Rd.,Castroville,CA,95012,(831)633-2405,Monterey County,550,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=062759004143,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=062759004143
064158006854,elkhorn village elementary,750 Cummins Way,West Sacramento,CA,95605,(916)375-7670,Yolo County,557,KG-8,school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=064158006854,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=064158006854
060133910219,ella barkley high,PO Box 488,Hamilton City,CA,95951,(530)826-3331,Glenn County,9,10-12,school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=060133910219,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=060133910219
062409003626,ella elementary,4850 Olivehurst Ave.,Olivehurst,CA,95961,(530)741-6124,Yuba County,554,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=062409003626,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=183&ID=062409003626
061233007699,ellen feickert elementary,9351 Feickert Dr.,Elk Grove,CA,95624,(916)686-7716,Sacramento County,541,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=061233007699,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=061233007699
062961011454,ellen fletcher middle,655 Arastradero Rd.,Palo Alto,CA,94306,(650)856-9810,Santa Clara County,572,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=062961011454,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=062961011454
062271008510,ellen ochoa learning center,5027 Live Oak St.,Cudahy,CA,90201,(323)869-1300,Los Angeles County,"1,052",KG-8,school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=062271008510,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=062271008510
063255005026,ellerhorst elementary,3501 Pinole Valley Rd.,Pinole,CA,94564,(510)231-1426,Contra Costa County,319,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=063255005026,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=063255005026
062223011416,ellerth e. larson elementary,2375 Giannoni Way,Lodi,CA,95242,(209)331-8391,San Joaquin County,890,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=062223011416,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=062223011416
062271002984,ellington (duke) high (continuation),1541 West 110th St.,Los Angeles,CA,90047,(323)418-4130,Los Angeles County,43,9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=062271002984,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=062271002984
060162000011,elliott (william f) elementary,18415 Cortner Ave.,Artesia,CA,90703,(562)229-7850,Los Angeles County,425,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=060162000011,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=060162000011
061233010597,elliott ranch elementary,10000 East Taron Dr.,Elk Grove,CA,95757,(916)683-3877,Sacramento County,599,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=061233010597,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=061233010597
063846006460,ellis elementary,550 East Olive Ave.,Sunnyvale,CA,94086,(408)522-8260,Santa Clara County,768,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=063846006460,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=063846006460
061551001969,ellwood elementary,7686 Hollister Ave.,Goleta,CA,93117,(805)571-3774,Santa Barbara County,303,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=061551001969,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=061551001969
060141512820,elm high,6041 S. Elm Ave.,Fresno,CA,93706,(559)495-5690,Fresno County,65,9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=060141512820,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=060141512820
062922006804,elm street elementary,1051 South A St.,Oxnard,CA,93033,(805)385-1533,Ventura County,471,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=062922006804,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=062922006804
060342000258,elmer wood elementary,1271 West Bellevue Rd.,Atwater,CA,95301,(209)357-6143,Merced County,514,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=060342000258,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=060342000258
064098006753,elmhurst elementary,5080 Elmhurst St.,Ventura,CA,93003,(805)289-1860,Ventura County,378,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=064098006753,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=064098006753
062805011961,elmhurst united middle,1800 98th Ave.,Oakland,CA,94603,(510)879-3229,Alameda County,729,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=062805011961,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=184&ID=062805011961
063801006405,elmwood elementary,840 South Cardinal Ave.,Stockton,CA,95215,(209)933-7180,San Joaquin County,656,KG-8,school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=063801006405,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=063801006405
063583004108,elsie allen high,599 Bellevue Ave.,Santa Rosa,CA,95407,(707)890-3810,Sonoma County,"1,029",9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=063583004108,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=063583004108
060002709490,elsinore elementary,212 North Langstaff St.,Lake Elsinore,CA,92530,(951)253-7615,Riverside County,462,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=060002709490,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=060002709490
060002709489,elsinore high,21800 Canyon Dr.,Wildomar,CA,92595,(951)253-7200,Riverside County,"1,927",9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=060002709489,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=060002709489
060002709493,elsinore middle,1203 West Graham Ave.,Lake Elsinore,CA,92530,(951)674-2118,Riverside County,947,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=060002709493,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=060002709493
061260001424,elverta elementary,7900 Eloise Ave.,Elverta,CA,95626,(916)991-2244,Sacramento County,159,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=061260001424,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=061260001424
062271002985,elysian heights es arts magnet,1562 Baxter St.,Los Angeles,CA,90026,(323)665-6315,Los Angeles County,401,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=062271002985,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=062271002985
063597006154,emblem academy,22635 Espuella Dr.,Saugus,CA,91350,(661)294-5315,Los Angeles County,810,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=063597006154,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=063597006154
062271002986,emelita street elementary,17931 Hatteras St.,Encino,CA,91316,(818)342-6353,Los Angeles County,275,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=062271002986,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=062271002986
060001914675,emerald high,7471 Larkdale Ave.,Dublin,CA,94568,(925)551-4040,Alameda County,900,9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=060001914675,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=060001914675
061494001900,emerson (ralph waldo) elementary,7544 East Emerson Pl.,Rosemead,CA,91770,(626)307-3333,Los Angeles County,390,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=061494001900,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=061494001900
062271002987,emerson community charter,1650 Selby Ave.,Los Angeles,CA,90024,(310)234-3100,Los Angeles County,454,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=062271002987,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=062271002987
060962000980,emerson elementary,1011 East Caldwell St.,Compton,CA,90221,(310)898-6170,Los Angeles County,544,KG-8,school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=060962000980,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=060962000980
063315005136,emerson elementary,4660 Ottawa Ave.,Riverside,CA,92507,(951)788-7462,Riverside County,669,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=063315005136,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=063315005136
062805004260,emerson elementary,4803 Lawton Ave.,Oakland,CA,94609,(510)879-2115,Alameda County,354,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=062805004260,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=185&ID=062805004260
060474000436,emerson elementary,2800 Forest Ave.,Berkeley,CA,94705,(510)644-6890,Alameda County,283,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=186&ID=060474000436,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=186&ID=060474000436
063132004839,emerson middle,635 Lincoln Ave.,Pomona,CA,91767,(909)397-4516,Los Angeles County,664,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=186&ID=063132004839,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=186&ID=063132004839
060363000297,emerson middle,801 Fourth St.,Bakersfield,CA,93304,(661)631-5260,Kern County,813,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=186&ID=060363000297,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=186&ID=060363000297
062250002712,emerson parkside academy,2625 Josie Ave.,Long Beach,CA,90815,(562)420-2631,Los Angeles County,356,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=186&ID=062250002712,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=186&ID=062250002712
060015310935,emery park elementary,2821 West Commonwealth Ave.,Alhambra,CA,91803,(626)943-3340,Los Angeles County,383,KG-8,school_detail.asp?Search=1&State=06&SchoolPageNum=186&ID=060015310935,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=186&ID=060015310935
061263001426,emery secondary,1100 Steve Dain Dr.,Emeryville,CA,94608,(510)601-4998,Alameda County,162,9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=186&ID=061263001426,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=186&ID=061263001426
061263013526,emeryville preschool students,1275 - 61st St.,Emeryville,CA,94608,(510)601-4000,Alameda County,†,–,school_detail.asp?Search=1&State=06&SchoolPageNum=186&ID=061263013526,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=186&ID=061263013526
060006002208,emilie j. ross middle,7448 Fox Rd.,Hughson,CA,95326,(209)883-4425,Stanislaus County,458,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=186&ID=060006002208,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=186&ID=060006002208
062922001855,emilie ritchen elementary,1051 South A St.,Oxnard,CA,93030,(805)385-1572,Ventura County,445,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=186&ID=062922001855,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=186&ID=062922001855
062211002624,emma c. smith elementary,391 Ontario Dr.,Livermore,CA,94550,(925)606-4750,Alameda County,648,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=186&ID=062211002624,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=186&ID=062211002624
